year,line,station,longitude,latitude,standard.haul.factor,volume.water.strained,station.depth,temp_surf,sal_surf,oxygen_surf,steta_surf.x,chla_surf,temp_100m,sal_100m,oxygen_100m,steta_surf.y,chla_100m,hard_outcrop.pavement,mixed,soft_sediment,cca,pair_no,auriculatus,aurora,caurinus,chlorostictus,constellatus,crameri,crocotulus,dalli,did.not.work,diploproa,elongatus,ensifer,entomelas,flavidus,gilli,goodei,helvomaculatus,hopkinsi,jordani,levis,macdonaldi,melanostomus,miniatus,moseri,mystinus,ovalis,paucispinis,phillipsi,rastrelliger,rosaceus,rosenblatti,ruberrimus,rubrivinctus,rufinanus,rufus,saxicola,semicinctus,serranoides,simulator,wilsoni,prop_dnw
2002,83.3,40.6,-119.4116667,34.22666667,3.43,71.7,32,13.32333333,33.60033333,5.79,25.24666667,1.34,13.268,33.6008,5.664,25.258,1.29,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,93.3,40,-118.2133333,32.51333333,4.47,468.6,1603,14.54,33.49,5.91,24.91,0.48,13.29416667,33.50416667,5.423333333,25.1675,0.395833333,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0
2002,83.3,42,-119.5133333,34.175,4.96,283.9,165,13.515,33.603,5.86,25.205,0.92,12.036,33.6366,4.600666667,25.51866667,0.509333333,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,4.96,0,4.96,0,0,0,0,0,0,14.88,9.92,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92,4.96,0,0,0,0.090909091
2002,81.8,46.9,-120.0266667,34.275,5.24,411.4,579,12.975,33.623,7.195,25.33,1.505,11.15727273,33.77572727,3.952727273,25.79090909,1.510909091,0,0.598214286,0.401785714,out_cca,not_paired,0,0,5.24,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2002,80,51,-120.5533333,34.45166667,4.47,183,68,12.49333333,33.63433333,5.77,25.43666667,3.72,11.92833333,33.65308333,4.7225,25.55666667,2.381666667,0.455445545,0,0.544554455,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,80,55,-120.8,34.31833333,5.45,383.4,746,11.55,33.6925,6.01,25.66,10.475,10.77,33.82,3.914545455,25.89727273,4.018181818,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,80,60,-121.1516667,34.15,6.29,335.3,2205,11.85333333,33.64833333,6.256666667,25.57,10.22666667,11.21,33.68471429,5.16,25.71214286,5.789285714,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,93.3,45,-118.5533333,32.35166667,4.63,463.4,1320,13.635,33.4905,5.97,25.1,0.58,12.21833333,33.56691667,5.053333333,25.42666667,0.3225,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,13.89,0,0,0,0,0,0,0,0,0,9.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.63,0.428571429
2002,76.7,60,-121.5483333,34.72,4.61,456.3,958,11.805,33.588,5.62,25.53,0.765,11.61333333,33.62766667,5.132666667,25.596,0.694666667,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0
2002,76.7,55,-121.2016667,34.88666667,4.85,441.8,565,11.64,33.62966667,5.846666667,25.59,2.833333333,11.17666667,33.706,4.666,25.73533333,1.312,0.01010101,0,0.98989899,out_cca,not_paired,0,14.55,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,106.7,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,9.7,9.7,9.7,0,0,0,0
2002,76.7,51,-120.92,35.02166667,4.91,425.9,242,11.48,33.667,5.51,25.655,2.71,10.83727273,33.77109091,4.109090909,25.84909091,1.185454545,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,76.7,49,-120.7783333,35.08833333,4.19,113.8,65,11.54666667,33.623,5.39,25.60333333,0.913333333,11.07727273,33.67981818,4.712727273,25.73454545,0.694545455,0.46,0.54,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,93.3,50,-118.8933333,32.17833333,4.74,448.9,1485,13.715,33.549,5.86,25.125,0.45,11.83857143,33.57371429,4.849285714,25.50071429,0.271428571,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,93.3,55,-119.2316667,32.01333333,4.39,467,1600,12.82,33.412,5.89,25.195,0.52,11.69923077,33.47507692,5.110769231,25.45615385,0.290769231,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,93.3,60,-119.5733333,31.84666667,4.96,440.2,1890,14.105,33.4365,5.915,24.96,0.425,13.35733333,33.419,5.674,25.094,0.294,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,26.7,-117.3033333,32.915,4.91,265.2,130,14.15,33.21033333,5.916666667,24.77666667,1.3,12.75090909,33.22281818,4.994545455,25.06181818,0.719090909,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,0,0,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,93.3,28,-117.3966667,32.91666667,4.8,434.8,650,14.55,33.2155,5.885,24.695,1.035,12.5875,33.32241667,4.700833333,25.16416667,0.461666667,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,90,60,-119.9616667,32.41666667,4.72,450.9,956,13.82,33.0585,6.105,24.725,0.965,12.83307692,33.12761538,5.573846154,24.97076923,0.612307692,0.868686869,0.131313131,0,out_cca,not_paired,0,0,0,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,33.04,0,0,0,0,0,0,0,9.44,23.6,0,0,0,0,0,0,0,28.32,0,0,0,0,37.76,0.125
2004,90,53,-119.4816667,32.65166667,4.72,455.3,1330,14.925,32.9915,5.895,24.44,0.265,12.78,33.07109091,5.324545455,24.92636364,0.25,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,90,45,-118.9366667,32.91833333,4.77,448.4,1712,14.48,33.0825,5.98,24.61,0.425,12.53583333,33.22875,5.121666667,25.10416667,0.31,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.31,0,109.71,14.31,0,0,0,0,0,4.77,0,66.78,0,0,4.77,0,0,0,0,9.54,0,0,0,0,9.54,0
2004,90,37,-118.385,33.185,4.76,446.6,1198,14.48,33.221,5.94,24.715,1.18,12.92181818,33.27890909,5.094545455,25.06636364,0.638181818,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,90,35,-118.2483333,33.25333333,4.6,455.2,295,14.6,33.20966667,5.93,24.68,0.793333333,13.23941176,33.26182353,5.184117647,24.98941176,0.594117647,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0
2004,90,28,-117.7683333,33.48333333,4.06,100,52,14.58333333,33.20533333,6.02,24.68,1.183333333,13.06555556,33.19144444,5.287777778,24.97333333,2.064444444,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,90,30,-117.9066667,33.415,4.72,449.5,617,14.67,33.1995,5.97,24.655,0.64,12.82636364,33.27709091,4.992727273,25.08181818,0.42,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,86.7,33,-118.4916667,33.88833333,4.17,119.1,58,14.06666667,33.225,6.19,24.80333333,1.766666667,13.493,33.2084,5.807,24.907,1.856,0.153061224,0,0.846938776,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,30,-117.53,32.84666667,4.69,446,854,14.515,33.2165,5.995,24.7,1.095,12.898,33.2576,5.032666667,25.05466667,0.564666667,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,86.7,35,-118.6283333,33.82166667,4.77,444.8,683,14.45,33.2205,6.065,24.72,1.69,12.79307692,33.27615385,5.096923077,25.09153846,1.196153846,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,19.08,0,0,0,0,0,0,4.77,0,90.63,9.54,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,4.77,0,0,0,0,33.39,0.114285714
2004,86.7,40,-118.975,33.65666667,4.83,442,763,14.37,33.2205,6.14,24.735,1.92,11.98533333,33.3254,4.646,25.28266667,0.718,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0
2004,86.7,45,-119.32,33.49166667,4.72,448.4,1700,14.035,32.955,6.06,24.605,0.6,12.02666667,33.20483333,4.924166667,25.18,0.35,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,0,0,9.44,0,0,0,0,0,4.72,0,0,51.92,0,0,0,0,0,9.44,0,4.72,42.48,0,0,4.72,0,0,0,0,4.72,0,0,4.72,0,47.2,0.051282051
2004,86.7,50,-119.6633333,33.325,4.29,145.1,75,13.34,33.14,6.25,24.89,2.855,12.69625,33.14,5.80375,25.01125,1.86375,1,0,0,in_cca,pair5,0,0,0,0,0,0,4.29,0,55.77,0,4.29,38.61,4.29,4.29,0,4.29,0,270.27,42.9,34.32,0,0,8.58,17.16,0,47.19,253.11,0,0,0,0,0,0,12.87,51.48,34.32,0,38.61,0,441.87,0.040752351
2004,86.7,55,-120.0066667,33.155,4.51,465,1225,15.23,32.797,5.795,24.225,0.25,13.67076923,32.88569231,5.622307692,24.61076923,0.3,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,86.7,60,-120.35,32.98833333,4.33,490.1,727,15.33,32.8045,5.775,24.21,0.19,14.44142857,32.8035,5.750714286,24.39428571,0.232857143,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,35,-117.8716667,32.68166667,4.75,448.9,625,14.91,33.185,5.79,24.595,0.62,13.53333333,33.19,5.34,24.87416667,0.4175,1,0,0,in_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,83.3,55,-120.4066667,33.74333333,4.83,443.5,972,14.66,32.85,5.835,24.39,0.38,13.60785714,32.89178571,5.726428571,24.63357143,0.332142857,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,83.3,51,-120.135,33.88,4.15,169.6,93,13.36,33.098,6.065,24.85,2.6,12.41076923,33.23215385,5.114615385,25.13769231,1.157692308,0.804597701,0.195402299,0,out_cca,not_paired,0,0,8.3,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0,45.65,8.3,0,0,0,0,0,41.5,0,4.15,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0.222222222
2004,83.3,42,-119.51,34.18166667,4.32,208.9,105,13.53333333,33.22766667,6.296666667,24.91333333,4.013333333,12.536875,33.2993125,5.170625,25.16375,1.59625,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,25.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0.75
2004,93.3,40,-118.2116667,32.515,4.69,449.7,1654,14.84,33.155,5.845,24.585,0.63,13.014,33.23006667,5.094666667,25.00666667,0.378,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,83.3,40.6,-119.41,34.22333333,3.55,57.3,31,13.85,33.227,6.93,24.84666667,4.32,13.625,33.22816667,6.705,24.895,4.403333333,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,81.8,46.9,-120.0266667,34.275,4.42,474.1,583,13.1,33.231,6.195,25,3.675,11.74272727,33.38790909,4.561818182,25.38090909,1.102727273,0,0.598214286,0.401785714,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,80,51,-120.525,34.45166667,3.77,145.6,73,12.80333333,33.245,5.543333333,25.07,1.48,12.63111111,33.25577778,5.278888889,25.11555556,1.102222222,0.455445545,0,0.544554455,out_cca,not_paired,0,0,0,0,0,0,0,0,7.54,0,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333
2004,80,55,-120.8016667,34.31666667,4.97,442.4,779,13.945,32.8865,5.92,24.565,0.525,12.60933333,32.9806,5.408,24.89933333,0.354,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,80,60,-121.15,34.15333333,4.36,482.4,2201,14.9,32.8235,5.845,24.32,0.355,12.30615385,32.966,5.342307692,24.93307692,0.226923077,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,45,-118.5533333,32.34833333,4.83,428.2,1342,14.78,33.19,5.915,24.625,0.885,13.37333333,33.23425,5.2675,24.94083333,0.568333333,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,76.7,55,-121.2,34.89,4.48,471.7,567,13.245,33.0745,6.01,24.85,0.695,12.52714286,33.12928571,5.505,25.03214286,0.463571429,0.01010101,0,0.98989899,out_cca,not_paired,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,76.7,51,-120.9183333,35.02166667,4.69,442.8,225,13.2,33.0695,6.105,24.86,1.26,11.83538462,33.25407692,5.011538462,25.25846154,0.576153846,0,0,1,out_cca,not_paired,0,0,0,0,0,4.69,0,0,9.38,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2004,76.7,49,-120.775,35.08833333,3.95,141,69,12.65666667,33.15533333,5.853333333,25.03,1.393333333,12.135,33.2335,5.173333333,25.1925,0.781666667,0.46,0.54,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,50,-118.8916667,32.17833333,4.78,451.1,1479,15.32,33.143,5.8,24.47,0.41,13.32909091,33.09490909,5.45,24.83272727,0.322727273,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,55,-119.235,32.01333333,4.77,448.5,1599,15.12,33.037,5.81,24.435,0.355,13.28,33.02857143,5.479285714,24.795,0.304285714,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,93.3,60,-119.5716667,31.84666667,4.73,449.2,1867,15.27,33.1665,5.77,24.5,0.42,13.74333333,33.11008333,5.491666667,24.76583333,0.345,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,93.3,26.7,-117.3066667,32.95666667,3.67,191,100,15.31333333,33.02633333,5.763333333,24.38666667,0.656666667,15.22266667,33.1552,5.680666667,24.50333333,0.584666667,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,93.3,60,-119.5683333,31.85,4.27,472.6,1981,14.92,33.131,5.81,24.55,0.34,13.28142857,33.19007143,5.266428571,24.92285714,0.298571429,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,90,60,-119.9616667,32.43,3.95,523.7,936,15.045,33.0795,5.78,24.48,0.405,13.65294118,33.08941176,5.544117647,24.77235294,0.348823529,0.868686869,0.131313131,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,90,53,-119.4783333,32.65333333,4,519,1333,14.88,33.0395,5.815,24.485,0.445,13.705,33.12728571,5.501428571,24.78928571,0.38,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.333333333
2005,90,45,-118.9333333,32.91666667,4.41,485.6,1722,14.785,33.063,5.785,24.53,0.36,12.7975,33.25358333,4.909166667,25.06583333,0.274166667,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,26.46,0,4.41,0,0,0,0,17.64,0,26.46,0,4.41,0,0,0,22.05,0,26.46,17.64,0,0,4.41,0,0,0,13.23,8.82,0,0,0,0,8.82,0.146341463
2005,90,37,-118.3883333,33.18833333,4.04,487.6,1194,15.29,33.0745,5.75,24.43,0.72,13.6725,33.21016667,5.091818182,24.86,0.403333333,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,90,35,-118.2583333,33.25166667,4.37,397.9,247,15.295,33.1025,5.765,24.445,0.65,13.51916667,33.19791667,5.138333333,24.88166667,0.369166667,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,100.51,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,74.29,26.22,0,0,0,0.020833333
2005,90,30,-117.91,33.41833333,4.36,479.8,623,15.495,33.029,5.745,24.345,0.645,14.53857143,33.18942857,5.4,24.66928571,0.437142857,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,93.3,28,-117.39,32.905,4.66,451.5,555,15.58666667,33.19966667,5.753333333,24.46,0.403333333,14.478125,33.254125,5.2575,24.78615385,0.421875,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,90,28,-117.7683333,33.485,3,130,58,14.895,31.461,5.69,23.27,0.8625,14.90875,32.235,5.667142857,23.8625,0.6225,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,86.7,33,-118.4966667,33.88333333,3.48,118.1,56,15.11333333,32.683,5.673333333,24.16333333,0.55,15.057,32.7662,5.629,24.24,0.479,0.153061224,0,0.846938776,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.28,13.92,0,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,17.4,0,0,0,6.96,0
2005,86.7,35,-118.6233333,33.815,4.52,465.3,695,15.19,33.0865,5.77,24.46,0.63,14.52333333,33.18283333,5.4325,24.6725,0.325,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,4.52,0,0,9.04,4.52,0,0,0,0,4.52,0,0,0,0,0,0,0,0,4.52,0,0,0,0,0,0,0.25
2005,86.7,40,-118.97,33.655,4.35,508.8,743,14.77,33.095,5.77,24.55,0.57,12.91833333,33.26433333,4.798333333,25.05416667,0.3025,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,86.7,45,-119.31,33.48833333,2.97,607.1,1667,14.575,33.113,5.805,24.61,0.745,12.67153846,33.25953846,4.851666667,25.09615385,0.386666667,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,86.7,50,-119.6633333,33.32333333,4.36,130.2,64,14.65666667,33.118,5.8,24.59666667,0.703333333,13.9725,33.16225,5.483333333,24.77,0.500833333,1,0,0,in_cca,pair5,0,0,0,0,0,0,4.36,0,13.08,0,0,0,0,0,0,8.72,0,21.8,4.36,0,0,0,0,4.36,4.36,13.08,65.4,0,0,0,0,0,0,0,8.72,8.72,0,21.8,0,30.52,0.0625
2005,93.3,30,-117.5316667,32.84666667,3.93,490.2,847,16.03,33.2865,5.7,24.42,0.48,14.78555556,33.29105556,5.214444444,24.74066667,0.369444444,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,93.3,35,-117.875,32.68333333,4.63,452.5,633,15.6,33.21366667,5.763333333,24.465,0.65,13.81466667,33.27873333,5.000666667,24.98333333,0.42,1,0,0,in_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,83.3,60,-120.7533333,33.57833333,4.17,500.7,1371,14.47,33.152,5.855,24.66,0.62,12.80916667,33.2055,5.213333333,25.02666667,0.386666667,0.989583333,0.010416667,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,83.3,55,-120.4116667,33.74333333,4.93,420.4,988,14.185,33.137,5.85,24.71,0.975,13.08857143,33.20814286,5.26,24.97928571,0.585714286,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,0,0,0,4.93,0,4.93,0,0,4.93,9.86,0,4.93,29.58,0,0,0,4.93,0,0,4.93,9.86,0,0,0,0,0,0,0,4.93,14.79,0,0,0,9.86,0
2005,83.3,51,-120.1366667,33.87833333,3.77,172,101,13.795,33.134,5.625,24.79,1.34,13.045,33.20841667,5.1175,24.99583333,1.094166667,0.804597701,0.195402299,0,out_cca,not_paired,0,0,0,0,0,0,0,0,7.54,0,0,0,0,0,0,0,0,94.25,18.85,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0.054054054
2005,83.3,40.6,-119.41,34.22333333,3.28,61.8,34,14.70333333,32.823,5.68,24.36,0.903333333,14.724,32.925,5.588,24.434,0.624,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,83.3,42,-119.51,34.17833333,3.86,266.4,123,14.7125,32.55625,5.7325,24.1525,1.7325,13.64066667,32.99126667,5.141333333,24.70066667,0.835333333,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,7.72,0,0,0,0,0,0,3.86,0,3.86,46.32,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,0,0,0,0,0.105263158
2005,81.8,46.9,-120.025,34.27666667,4.08,503,586,15.265,32.8315,6.085,24.24,2.035,13.08307692,33.18015385,4.891538462,24.95692308,0.48,0,0.598214286,0.401785714,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,0,0
